player_id,player_name,team_name,team_code,throws,pitch_type,pitches,kph_avg,kph_max,spin_rpm_avg,spin_rpm_max
0000006848,林詔恩,統一7-ELEVEn獅二軍,ADD022,L,breakingball,15,125.18286166425601,135.95417852544,2133.2900733333336,2567.2078
0000006850,鄭副豪,統一7-ELEVEn獅,ADD011,R,fastball,49,148.31214816172405,151.38501941376,2397.152828571428,2621.24
0000006850,鄭副豪,統一7-ELEVEn獅,ADD011,R,breakingball,27,135.42921230079997,140.16748939776,2304.227433333333,2722.2031
0000006860,劉家翔,樂天桃猿二軍,AJL022,R,fastball,85,143.47399645982117,148.14306029952,2369.9395352941174,2528.0818
0000006860,劉家翔,樂天桃猿二軍,AJL022,R,breakingball,32,129.31182239184,136.27321488,2091.2172281249996,2430.0627
0000006863,*潘奕誠,富邦悍將二軍,AEO022,R,fastball,49,140.77251209299595,144.49224734208,2065.412328571428,2265.18
0000006863,*潘奕誠,富邦悍將二軍,AEO022,R,breakingball,43,126.26048581712371,142.9275304512,2073.2495232558144,2409.5215
0000006864,*郭泰呈,富邦悍將二軍,AEO022,R,fastball,41,142.05687416963124,145.11554627328,2426.7154585365856,2552.2825
0000006864,*郭泰呈,富邦悍將二軍,AEO022,R,breakingball,21,129.58259020909716,133.35277051008,1406.748868095238,2382.6433
0000006867,*徐基麟,中信兄弟二軍,ACN022,R,fastball,65,141.89696869903764,144.28877798016,2162.968612307692,2273.2466
0000006867,*徐基麟,中信兄弟二軍,ACN022,R,breakingball,60,128.383068225984,135.06591719808,2004.2941749999995,2505.0732
0000006870,林栚呈,富邦悍將,AEO011,R,fastball,96,142.08477265488,145.1667716928,2330.062826041668,2528.5623
0000006870,林栚呈,富邦悍將,AEO011,R,breakingball,87,129.6306308716138,136.0363194432,1828.1591218390804,2202.9749
0000006874,*盧孟揚,中信兄弟二軍,ACN022,R,breakingball,150,131.59120273812476,141.81513578496,2351.265520000001,3055.6167
0000006874,*盧孟揚,中信兄弟二軍,ACN022,R,fastball,117,147.0130328626215,150.81981780096,2491.819192307691,2723.97
0000006875,陳柏均,中信兄弟二軍,ACN022,L,breakingball,17,124.4935760316988,128.14025013504,1997.0685529411767,2492.3909
0000006875,陳柏均,中信兄弟二軍,ACN022,L,fastball,11,139.21781989248004,141.56987175936,2085.707436363636,2159.9902
0000006878,吳君奕,味全龍二軍,AAA022,R,breakingball,18,132.20168006144,137.70137893248,2082.6149244444446,2746.0256
0000006878,吳君奕,味全龍二軍,AAA022,R,fastball,9,143.64716292608,145.61486134272,2074.8791333333334,2265.1594
0000006881,*鄭展昊,味全龍二軍,AAA022,R,fastball,75,143.7422110688256,148.98774059136,1843.5574906666666,2220.9822
0000006881,*鄭展昊,味全龍二軍,AAA022,R,breakingball,1,122.85236418048,122.85236418048,2086.0408,2086.0408
0000006910,王伯洋,味全龍,AAA011,L,fastball,40,139.40622341711995,147.67969797504,2307.6337700000004,2513.857
0000006910,王伯洋,味全龍,AAA011,L,breakingball,37,124.83769008508541,130.81800542976,2255.287816216216,2572.9907
0000006917,謝葆錡,台鋼雄鷹二軍,AKP022,R,fastball,39,142.54065323195078,145.99780474752,2214.3143487179486,2329.4731
0000006917,謝葆錡,台鋼雄鷹二軍,AKP022,R,breakingball,13,122.03911190104617,127.01419213824,1927.3238153846155,2757.235
0000006918,李欣穎,台鋼雄鷹二軍,AKP022,R,fastball,25,144.8111594552832,148.3127978112,2510.4660280000003,2635.3647
0000006918,李欣穎,台鋼雄鷹二軍,AKP022,R,breakingball,17,132.78544077650824,140.2246372032,2520.0433235294113,2883.4937
0000006920,陳冠豪,台鋼雄鷹二軍,AKP022,R,fastball,7,147.19571075766856,147.89872969344,2245.1725714285717,2306.0918
0000006920,陳冠豪,台鋼雄鷹二軍,AKP022,R,breakingball,6,128.90650441152,133.36937894016,2223.74885,2761.062
0000006921,伍祐城,台鋼雄鷹二軍,AKP022,R,fastball,30,144.392485716864,147.64220025984,2306.4435666666664,2460.4944
0000006921,伍祐城,台鋼雄鷹二軍,AKP022,R,breakingball,17,126.47710292510116,132.92230317696,1978.6956823529408,2572.205
0000006922,黃紹睿,台鋼雄鷹二軍,AKP022,R,fastball,7,143.0376624592457,144.80883749376,2404.0604857142857,2469.253
0000006922,黃紹睿,台鋼雄鷹二軍,AKP022,R,breakingball,4,128.76418475712,134.44858893312,2195.78135,2428.8384
0000006923,*曾品洋,中信兄弟二軍,ACN022,R,breakingball,34,134.46786934757648,141.03431426304,2333.370261764706,2508.7336
0000006923,*曾品洋,中信兄弟二軍,ACN022,R,fastball,31,147.77485433261418,151.84067298048,2383.39144516129,2490.6204
0000006949,林詩翔,台鋼雄鷹,AKP011,R,breakingball,79,129.89139445345214,138.6427325184,2160.9860493670885,2719.038
0000006949,林詩翔,台鋼雄鷹,AKP011,R,fastball,72,145.47410431664,149.0514867072,2367.021386111111,2573.9841
0000006982,黃群,台鋼雄鷹,AKP011,L,breakingball,10,127.98140788223998,131.27333712768,2064.27166,2813.4976
0000006982,黃群,台鋼雄鷹,AKP011,L,fastball,5,145.041007896576,146.117974464,2332.7883199999997,2366.0112
0000007044,*鄭澔,統一7-ELEVEn獅二軍,ADD022,L,fastball,41,140.8849377006205,144.8327523456,2373.0052951219523,2542.0605
0000007044,*鄭澔,統一7-ELEVEn獅二軍,ADD022,L,breakingball,9,121.41584226816,135.23417411328,2128.3896666666665,2233.6775
0000007047,盧冠宇,樂天桃猿二軍,AJL022,R,breakingball,8,132.37535152511998,137.55800247552,1873.8872575,2424.5845
0000007047,盧冠宇,樂天桃猿二軍,AJL022,R,fastball,5,145.625006647296,145.91666162304,2260.83928,2304.2368
0000007049,林暉盛,中信兄弟二軍,ACN022,R,breakingball,144,129.60029562743995,140.33062859904,2069.8427204861114,3216.0532
0000007049,林暉盛,中信兄弟二軍,ACN022,R,fastball,87,145.80771550861246,148.67044232832,2486.0337252873574,2681.8486
0000007053,艾速特,台鋼雄鷹,AKP011,L,breakingball,201,134.60485319297914,143.29001909376,2158.527426169155,2997.1306
0000007053,艾速特,台鋼雄鷹,AKP011,L,fastball,96,146.15176817340003,149.73444402048,2363.9270572916666,2597.8247
0000007055,張景淯,味全龍二軍,AAA022,L,fastball,48,138.40928744807994,141.08090477184,2199.585068750001,2335.7595
0000007055,張景淯,味全龍二軍,AAA022,L,breakingball,26,118.89267787584001,129.93487790976,2239.581580769231,2559.5127
0000007062,威能帝,樂天桃猿,AJL011,R,breakingball,229,134.49077384515067,142.32940166016,2323.1833598253284,2443.1582
0000007062,威能帝,樂天桃猿,AJL011,R,fastball,200,150.17297489124473,153.68826426624,2572.6888984999996,2716.7012
0000007063,*周彥農,統一7-ELEVEn獅二軍,ADD022,R,breakingball,73,134.99105536527776,142.1535969216,2011.1617332876717,2406.6284
0000007063,*周彥農,統一7-ELEVEn獅二軍,ADD022,R,fastball,37,138.7271099893622,143.01369472896,2235.9904486486485,2354.7043
0000007067,*曾奕翔,台鋼雄鷹二軍,AKP022,L,breakingball,10,127.67104267315199,131.41309256064,2419.23646,2817.1494
0000007067,*曾奕翔,台鋼雄鷹二軍,AKP022,L,fastball,6,140.48839795584,141.79136577408,2456.5071666666668,2516.866
0000007073,賴胤豪,樂天桃猿,AJL011,R,fastball,44,149.06872022111997,151.84440665856,2245.0824704545453,2425.1062
0000007073,賴胤豪,樂天桃猿,AJL011,R,breakingball,38,134.45705789416422,142.13489634432,1735.6931613157897,2246.713
0000007074,曾家輝,樂天桃猿,AJL011,R,fastball,268,145.98607785412298,149.54204694528,2290.7700429104484,2443.075
0000007074,曾家輝,樂天桃猿,AJL011,R,breakingball,211,128.29072921436816,138.75424396416,2499.6332189573463,3040.8728
0000007077,*郭玟毅,樂天桃猿二軍,AJL022,R,fastball,55,140.78242559231998,146.01003576192,2201.5343018181825,2329.2139
0000007077,*郭玟毅,樂天桃猿二軍,AJL022,R,breakingball,53,131.75752223797133,139.24795851648,2032.6416471698112,2723.3806
0000007081,黃侰程,味全龍二軍,AAA022,L,breakingball,51,123.75745230381179,128.61103153536,2058.6558784313725,2480.5693
0000007081,黃侰程,味全龍二軍,AAA022,L,fastball,43,138.6363497852428,141.06722534784,2398.227172093024,2504.7883
0000007083,林柏佑,味全龍二軍,AAA022,R,fastball,67,129.76626381627227,132.25643709696,2067.1428686567165,2626.8762
0000007083,林柏佑,味全龍二軍,AAA022,R,breakingball,39,119.13898818136612,121.67295643008,2522.8314589743586,2764.1497
0000007090,林家勝,富邦悍將二軍,AEO022,R,breakingball,5,128.24638637184,129.7366228224,1584.11228,2115.2285
0000007090,林家勝,富邦悍將二軍,AEO022,R,fastball,4,143.46549794016,144.05980051584,2181.15265,2201.9146
0000007228,鈴木駿輔,富邦悍將,AEO011,R,breakingball,248,133.8302402921497,146.80458498816,1672.8112496370966,3452.679
0000007228,鈴木駿輔,富邦悍將,AEO011,R,fastball,145,148.0423811817401,152.158647168,2250.6920434482754,2509.7974
0000007264,魔神龍,味全龍,AAA011,L,breakingball,144,126.06633926127984,140.49975456,1978.50895,2302.3333
0000007264,魔神龍,味全龍,AAA011,L,fastball,136,141.01688352917637,148.30103350656,2251.254363235294,2490.8635
0000007276,伍立辰,中信兄弟二軍,ACN022,R,breakingball,70,126.84308047669032,139.04621115264,2352.0579842857137,2771.467
0000007276,伍立辰,中信兄弟二軍,ACN022,R,fastball,40,143.757115498656,146.8637444736,2399.8810425,2485.5034
0000007279,鄧朝駿,中信兄弟二軍,ACN022,R,breakingball,78,131.46695276514458,139.98878784,2004.487919230769,2371.9648
0000007279,鄧朝駿,中信兄弟二軍,ACN022,R,fastball,2,138.17736656064,139.81148641152,2086.56035,2129.1208
0000007281,游竣宥,中信兄弟二軍,ACN022,L,breakingball,146,122.82525720583888,132.96470939136,2563.6076458904117,2869.0955
0000007281,游竣宥,中信兄弟二軍,ACN022,L,fastball,96,138.12768862596002,141.7414439232,2441.2142812500006,2590.7405
0000007283,陳冠穎,中信兄弟,ACN011,R,breakingball,62,130.20657515098839,136.46908813824,1704.6297548387101,2733.8398
0000007283,陳冠穎,中信兄弟,ACN011,R,fastball,44,141.21338048352,145.42383220992,2185.050625,2369.183
0000007285,*林展樟,中信兄弟二軍,ACN022,R,breakingball,52,123.97865305624615,130.79861283456,1768.1298582692311,2734.4407
0000007285,*林展樟,中信兄弟二軍,ACN022,R,fastball,27,139.29392793770666,142.92741779712,2082.7173925925927,2355.6626
0000007292,李軍,統一7-ELEVEn獅,ADD011,L,fastball,42,145.85688982052568,148.02647942016,2434.737966666667,2578.7388
0000007292,李軍,統一7-ELEVEn獅,ADD011,L,breakingball,8,129.15584678303998,133.83774632448,2536.8867250000003,2807.4707
0000007293,鍾允華,統一7-ELEVEn獅,ADD011,R,fastball,67,151.92187783651343,154.89313183872,2260.4528298507475,2417.0886
0000007293,鍾允華,統一7-ELEVEn獅,ADD011,R,breakingball,44,138.18757565375998,145.09383622272,1911.9166590909094,2554.584
0000007294,林易霆,統一7-ELEVEn獅二軍,ADD022,L,fastball,22,142.25127166656003,145.57744409472,2281.802622727273,2415.2002
0000007294,林易霆,統一7-ELEVEn獅二軍,ADD022,L,breakingball,3,130.23495082752,132.32800462464,2447.4515333333334,2534.2322
0000007295,陳鐿中,富邦悍將二軍,AEO022,R,fastball,81,142.32530617770672,146.96542282752,2060.8643111111114,2357.465
0000007295,陳鐿中,富邦悍將二軍,AEO022,R,breakingball,39,136.08187130614152,146.797922304,2131.4919974358977,2406.9436
0000007296,*黃英奇,富邦悍將二軍,AEO022,R,breakingball,9,125.32366030975999,133.60229929728,2117.413322222222,2452.8694
0000007296,*黃英奇,富邦悍將二軍,AEO022,R,fastball,7,142.2535325858743,146.63307719808,2110.1445285714285,2329.3228
0000007299,陳品宏,富邦悍將二軍,AEO022,L,fastball,45,137.061212645632,139.7720896704,2380.1554155555555,2463.3413
0000007299,陳品宏,富邦悍將二軍,AEO022,L,breakingball,23,125.10543808361739,128.53857886848,2263.2415782608696,2552.0532
0000007303,黃子豪,台鋼雄鷹二軍,AKP022,R,fastball,77,147.56468401152,151.62222062592,2434.7624792207785,2562.1636
0000007303,黃子豪,台鋼雄鷹二軍,AKP022,R,breakingball,74,132.17658514482162,147.07981499904,2331.7818770270264,2731.736
0000007305,李致霖,味全龍二軍,AAA022,R,breakingball,37,132.45080192141842,137.2587771456,1999.6849432432437,2542.4258
0000007305,李致霖,味全龍二軍,AAA022,R,fastball,37,144.7591122438227,148.62423806208,2007.8807297297296,2213.725
0000007311,*吳承翰,味全龍二軍,AAA022,L,breakingball,4,117.03926478815998,124.58144337408,2364.405875,2458.6936
0000007311,*吳承翰,味全龍二軍,AAA022,L,fastball,4,140.25265185887997,141.83504337024,2362.8074,2413.6565
0000007314,*王宇翔,樂天桃猿二軍,AJL022,R,fastball,70,145.68729124887773,148.85459956224,2199.4183257142854,2434.136
0000007314,*王宇翔,樂天桃猿二軍,AJL022,R,breakingball,32,128.96943546167998,143.41247407872,2324.6583124999997,2739.2832
0000007316,*賴威誠,樂天桃猿二軍,AJL022,R,fastball,67,143.59900089152956,147.62655743616,2168.1968238805966,2380.8816
0000007316,*賴威誠,樂天桃猿二軍,AJL022,R,breakingball,22,123.99905177279999,147.94641455616,1888.458199545454,2805.55
0000007560,*菲力士,中信兄弟二軍,ACN022,R,breakingball,40,130.76727045782394,136.84916691072,2221.03691,2633.866
0000007560,*菲力士,中信兄弟二軍,ACN022,R,fastball,40,144.758743040736,148.0370367168,2247.2041950000007,2467.6965
0000007567,◎櫻井周斗,台鋼雄鷹二軍,AKP022,L,fastball,50,141.020903599488,145.24390755072,2168.3994560000006,2298.971
0000007567,◎櫻井周斗,台鋼雄鷹二軍,AKP022,L,breakingball,25,121.9798950239232,139.440806208,2509.2381040000005,2752.8528
0000007568,王偉軒,富邦悍將二軍,AEO022,R,fastball,43,140.09253700795534,142.81178643072,2334.075395348838,2527.2642
0000007568,王偉軒,富邦悍將二軍,AEO022,R,breakingball,21,124.09266261065146,136.45898145792,2192.6513238095235,2682.5469
0000007570,坎南,台鋼雄鷹,AKP011,R,breakingball,274,134.15257571285957,149.32122885504,2286.442870072995,2923.7893
0000007570,坎南,台鋼雄鷹,AKP011,R,fastball,130,146.0039889613292,149.90577478272,2201.5963130769233,2461.8904
0000007577,◎李斯特,富邦悍將二軍,AEO022,R,breakingball,22,127.86899227775999,131.6960796096,1722.2168704545454,2424.833
0000007577,◎李斯特,富邦悍將二軍,AEO022,R,fastball,6,136.20008628864,137.98283710464,1903.4623999999997,2002.5541
0000007580,韋宏亮,台鋼雄鷹二軍,AKP022,R,fastball,10,147.06323553715197,148.28783688576,2499.22498,2575.0176
0000007580,韋宏亮,台鋼雄鷹二軍,AKP022,R,breakingball,7,128.87278214070855,137.61712977408,2415.7168857142856,2794.241
0000007581,黃暐傑,味全龍二軍,AAA022,R,fastball,64,151.0625541506399,153.99326714112,2507.9912343749993,2674.0544
0000007581,黃暐傑,味全龍二軍,AAA022,R,breakingball,29,132.56179735719726,138.9083547456,2651.036720689655,3145.2517
0000007582,◎吳東霖,味全龍二軍,AAA022,R,fastball,87,140.8385679024993,145.98885679488,2352.5755977011495,2487.2507
0000007582,◎吳東霖,味全龍二軍,AAA022,R,breakingball,44,126.10487510495999,132.60991341312,1986.2796068181813,2372.318
0000007584,◎陳聖凱,中信兄弟二軍,ACN022,L,fastball,21,139.68817540882287,146.3563183104,2283.4839714285713,2426.2744
0000007584,◎陳聖凱,中信兄弟二軍,ACN022,L,breakingball,8,125.09888368032,127.80656875008,2482.8232624999996,2570.639
0000007585,◎陳原維,中信兄弟二軍,ACN022,R,fastball,37,140.7930714226508,143.37042192,2355.1868702702704,2507.036
0000007585,◎陳原維,中信兄弟二軍,ACN022,R,breakingball,29,127.31074873185105,132.887155104,1857.9490072413794,3165.68
0000007597,獅帝芬,統一7-ELEVEn獅,ADD011,R,breakingball,256,138.95299254177004,150.46930267776,2572.522591796875,3284.2124
0000007597,獅帝芬,統一7-ELEVEn獅,ADD011,R,fastball,214,146.1526087501279,151.34929197696,2285.847846728972,2693.7336
0000007604,*曾偉喆,統一7-ELEVEn獅二軍,ADD022,R,fastball,30,147.103811927424,151.05663277056,2301.022616666666,2454.7576
0000007604,*曾偉喆,統一7-ELEVEn獅二軍,ADD022,R,breakingball,13,129.03060608551385,134.2342564992,1956.3628615384612,2344.3284
0000007606,吳紹遠,統一7-ELEVEn獅二軍,ADD022,R,fastball,14,148.90041988498282,150.80509230336,2571.18165,2655.5347
0000007606,吳紹遠,統一7-ELEVEn獅二軍,ADD022,R,breakingball,11,134.05226017536,137.66516869248,2337.1356363636364,2590.8354
0000007607,*何宗旂,味全龍二軍,AAA022,R,fastball,27,144.7075394218667,147.81742563456,2061.4520518518516,2191.5737
0000007607,*何宗旂,味全龍二軍,AAA022,R,breakingball,14,130.53263310308574,134.74744411392,2062.7406071428572,2286.472
0000007611,*林紘維,味全龍二軍,AAA022,L,fastball,64,140.18362231698006,143.21315682432,2353.3012343750006,2516.823
0000007611,*林紘維,味全龍二軍,AAA022,L,breakingball,25,128.0614392718848,131.70795656832,2293.751684,2595.973
0000007613,*林軒宇,味全龍二軍,AAA022,L,fastball,8,135.37474427664,137.0914053696,2045.3925000000002,2140.9956
0000007615,*李柏毓,樂天桃猿二軍,AJL022,R,fastball,42,139.85632005312,141.9033439296,2094.685616666666,2212.554
0000007615,*李柏毓,樂天桃猿二軍,AJL022,R,breakingball,24,124.92775408607999,128.77404198912,2310.564566666667,3336.898
0000007616,*鍾亦恩,樂天桃猿二軍,AJL022,L,fastball,40,141.08988611836799,144.71388619776,2116.8347875,2277.1301
0000007616,*鍾亦恩,樂天桃猿二軍,AJL022,L,breakingball,16,129.4465788,131.95812909312,1946.27460625,2205.0156
0000007617,*陳世展,樂天桃猿二軍,AJL022,R,fastball,52,123.32512909727997,129.43611001728,1836.6549499999992,2090.198
0000007617,*陳世展,樂天桃猿二軍,AJL022,R,breakingball,23,106.34055001794785,120.5706845376,1780.4788565217393,2148.7908
0000007619,王奕翔,樂天桃猿二軍,AJL022,R,fastball,54,145.16808301013333,148.08222709632,2333.614957407407,2642.4485
0000007619,王奕翔,樂天桃猿二軍,AJL022,R,breakingball,19,133.68347460863998,138.40429211136,2283.916794736842,2700.7651
0000007620,*高秉洋,中信兄弟二軍,ACN022,R,breakingball,18,128.46242023999997,132.13248542208,2033.3495833333336,2138.5073
0000007620,*高秉洋,中信兄弟二軍,ACN022,R,fastball,12,143.08484516831996,146.258389728,2263.1875833333334,2333.2964
0000007622,錢可倫,中信兄弟,ACN011,L,breakingball,80,123.7827360052801,131.5205001792,2284.2160762500007,2558.0435
0000007622,錢可倫,中信兄弟,ACN011,L,fastball,64,138.37633654877996,142.07829571584,2248.4272453125,2393.604
0000007623,*呂昱廷,中信兄弟二軍,ACN022,R,fastball,51,136.69188035712003,140.3502465024,1979.4904784313726,2083.4204
0000007623,*呂昱廷,中信兄弟二軍,ACN022,R,breakingball,16,121.06828364400002,125.08209419904,2153.9778312500002,2486.675
0000007625,*陳英睿,中信兄弟二軍,ACN022,R,fastball,11,141.82344877824002,143.28667165824,2416.7758636363637,2505.601
0000007625,*陳英睿,中信兄弟二軍,ACN022,R,breakingball,5,128.708390409984,133.45143939072,2308.32276,2346.1833
0000007626,*徐磊,中信兄弟二軍,ACN022,R,breakingball,32,135.51888718368,142.69098907008,2314.2471,2665.8892
0000007626,*徐磊,中信兄弟二軍,ACN022,R,fastball,31,143.81158204614192,146.68755349248,2395.4893193548382,2498.9773
0000007630,*邱立璿,台鋼雄鷹二軍,AKP022,R,fastball,58,140.2192611618207,145.36282197888,2052.5677827586214,2245.6772
0000007630,*邱立璿,台鋼雄鷹二軍,AKP022,R,breakingball,22,128.6747301024,136.79581715712,2126.793404545455,2368.8784
0000007772,◎莊孟源,樂天桃猿二軍,AJL022,R,fastball,121,142.33083317829818,145.79270994816,2288.99642892562,2454.6038
0000007772,◎莊孟源,樂天桃猿二軍,AJL022,R,breakingball,62,122.22156570624003,143.69729577984,2040.044867741936,2358.4216
0000007779,蔣銲,味全龍,AAA011,R,fastball,185,146.903282836992,151.97769252864,2639.7935016216225,2885.8447
0000007779,蔣銲,味全龍,AAA011,R,breakingball,182,131.4933096933415,151.71409807488,2607.147826923076,3162.7576
0000007781,◎朱柏翰,統一7-ELEVEn獅二軍,ADD022,R,fastball,7,141.21816342253717,143.30553316992,2194.9512999999997,2255.4028
0000007781,◎朱柏翰,統一7-ELEVEn獅二軍,ADD022,R,breakingball,4,127.75224936672001,130.5168327936,2106.77015,2276.26
0000007783,阿部雄大,富邦悍將,AEO011,L,breakingball,59,127.1652907186983,132.2278068672,1555.2352050847455,2717.7551
0000007783,阿部雄大,富邦悍將,AEO011,L,fastball,54,143.0085749288533,147.06650572416,2471.4409333333333,2651.169
0000007787,黎克,中信兄弟二軍,ACN022,R,breakingball,30,137.30732729894396,142.94360779776,2195.5232266666662,2675.1711
0000007787,黎克,中信兄弟二軍,ACN022,R,fastball,12,147.46135156896,149.87479491072,2103.868325,2246.8079
0000007788,*陶樂,中信兄弟二軍,ACN022,R,breakingball,77,134.76855619913138,145.67937994368,2382.0998896103906,2865.2046
0000007788,*陶樂,中信兄弟二軍,ACN022,R,fastball,57,144.6304230768505,148.0923176832,2415.1448122807024,2585.6907
0000007789,麥斯威尼,樂天桃猿,AJL011,R,breakingball,294,134.36780719942524,146.21931485568,2263.6409956462594,3100.5288
0000007789,麥斯威尼,樂天桃猿,AJL011,R,fastball,177,145.47717750827385,151.0394288832,2282.2561180790976,2632.0437
0000007790,魔爾曼,樂天桃猿,AJL011,R,breakingball,364,136.67686678399656,147.98888514432,2060.3804239010988,2517.6626
0000007790,魔爾曼,樂天桃猿,AJL011,R,fastball,170,146.7195761247247,150.49028852352,2318.383083529412,2531.0222
0000007793,◎榊原元稀,樂天桃猿二軍,AJL022,R,breakingball,98,122.08854521370117,139.04165670912,1667.9379709183675,2641.298
0000007793,◎榊原元稀,樂天桃猿二軍,AJL022,R,fastball,80,139.043935339056,142.74536880384,2009.8455637500006,2161.6199
0000007794,*馬奎爾,中信兄弟二軍,ACN022,R,fastball,55,145.50256190361605,148.42356895872,2378.066776363637,2509.4404
0000007794,*馬奎爾,中信兄弟二軍,ACN022,R,breakingball,35,128.16330053924574,135.06068683008,2248.8722485714284,2481.7676
